21210
649678	649747	2	19	25
650233	650295	2	19	25
651610	651854	2	19	25
652232	652295	2	19	25
652825	652883	2	19	25
663046	663232	2	19	25
676388	676525	1	20	26
677791	677976	1	20	26
680273	680488	1	20	26
681332	681559	1	20	26
681649	683391	1	20	26
685545	685921	2	21	27
686924	687187	2	21	27
691857	692001	2	21	27
694813	694969	2	21	27
695351	695460	2	21	27
708952	709150	1	22	28
708952	709150	1	22	29
726137	726188	1	22	28
726137	726188	1	22	29
727007	727087	1	22	28
727007	727087	1	22	29
727563	727693	1	22	28
727563	727693	1	22	29
731094	731244	1	22	28
731094	731244	1	22	29
734172	734193	1	22	28
734172	734193	1	22	29
736018	736077	1	22	28
736018	736077	1	22	29
740351	740482	1	22	29
746284	748329	1	22	28
746284	748329	1	22	29
751145	751170	1	23	30
756889	758725	1	23	30
759908	760038	1	23	30
761624	761662	1	23	30
763500	764317	1	23	30
797391	797504	1	24	31
797391	797504	1	24	32
797391	797504	1	24	33
797391	797504	1	24	34
799412	799442	1	24	31
799412	799442	1	24	32
799412	799442	1	24	33
799412	799442	1	24	34
803560	803635	1	24	31
803560	803635	1	24	32
803560	803635	1	24	34
804035	804207	1	24	31
804035	804207	1	24	32
804035	804207	1	24	34
804291	804437	1	24	31
804291	804437	1	24	32
804291	804437	1	24	34
804531	804701	1	24	31
804531	804701	1	24	32
804531	804701	1	24	34
804828	804938	1	24	31
804828	804938	1	24	32
804828	804938	1	24	34
804931	805022	1	25	35
805012	805186	1	24	31
805012	805186	1	24	32
805012	805186	1	24	34
805491	805568	1	24	32
805512	805568	1	24	31
806407	806555	1	24	31
806407	806555	1	24	32
806407	806555	1	24	34
807868	807901	1	24	31
807868	807901	1	24	32
807868	807901	1	24	33
807868	807901	1	24	34
808359	808451	1	24	31
808359	808451	1	24	32
808359	808451	1	24	33
808359	808451	1	24	34
808545	808761	1	24	31
808545	808761	1	24	32
808545	808761	1	24	33
808545	808761	1	24	34
810542	810619	1	24	31
810542	810619	1	24	32
810542	810619	1	24	33
810542	810619	1	24	34
810693	812326	1	24	31
810693	812326	1	24	32
810693	812326	1	24	33
810693	812326	1	24	34
812517	813894	2	26	36
813583	813652	1	27	37
814433	814748	2	26	36
814885	815080	2	26	36
815185	815326	2	26	36
815665	815850	2	26	36
821484	821584	2	26	36
821914	821951	2	26	36
827830	827903	1	28	38
828229	828385	1	28	38
829561	829705	1	28	38
830707	830940	1	28	38
831715	832016	1	28	38
840984	841068	1	29	39
843460	843625	1	29	39
843892	844033	1	29	39
846146	846376	1	29	39
847798	848174	1	29	39
852290	852394	1	30	40
852875	853031	1	30	40
853261	853402	1	30	40
855563	855793	1	30	40
855957	856245	1	30	40
859664	859743	1	31	41
860616	860772	1	31	41
860860	861004	1	31	41
861698	861955	1	31	41
863091	863609	1	31	41
867961	868250	2	32	42
868415	868498	2	32	42
868862	868945	2	32	42
871036	871252	2	32	42
871925	872117	2	32	42
873448	873581	2	32	42
875243	875453	2	32	42
876973	877179	2	32	42
879936	880147	2	32	42
881558	881713	2	32	42
884902	885007	2	32	42
885769	886200	2	32	42
889637	889806	2	32	42
890136	890243	2	32	42
890962	891148	2	32	42
893085	893217	2	32	42
896502	897539	2	33	43
899439	899494	2	33	43
899600	899685	2	33	43
900060	900145	2	33	43
900828	900951	2	33	43
901421	901545	2	33	43
901975	902129	2	33	43
913086	913224	2	33	43
917341	917745	1	34	44
918543	918667	1	34	44
919489	919624	1	34	44
919873	920105	1	34	44
920289	921014	1	34	44
926036	926058	1	35	45
929261	929895	1	35	45
932417	932741	1	35	45
960091	960163	1	35	45
964247	964430	1	35	45
964832	965079	1	35	45
966571	966867	1	35	45
968404	968502	1	35	45
971877	972802	1	35	45
984327	984562	1	36	46
985864	985974	1	36	46
989761	989894	1	36	46
990222	990363	1	36	46
990851	990994	1	36	46
991080	991144	1	36	46
991226	991350	1	36	46
991954	992120	1	36	46
994018	994086	1	36	46
994211	994568	1	36	46
1000436	1000861	1	37	47
1003128	1003720	1	37	47
1004519	1005551	1	37	47
1007626	1007771	1	37	47
1007854	1007969	1	37	47
1008138	1008289	1	37	47
1008616	1008780	1	37	47
1008855	1008925	1	37	47
1009171	1009722	1	37	47
1009649	1010893	2	38	48
1009649	1010893	2	38	49
1011094	1011193	2	38	49
1011365	1011497	2	38	48
1011365	1011497	2	38	49
1011578	1011661	2	38	48
1011578	1011661	2	38	49
1011739	1011796	2	38	48
1011739	1011796	2	38	49
1011890	1011990	2	38	48
1011890	1011990	2	38	49
1012064	1012186	2	38	48
1012064	1012186	2	38	49
1012461	1012571	2	38	48
1012461	1012571	2	38	49
1013239	1013338	2	38	48
1013239	1013338	2	38	49
1014190	1014471	2	38	48
1014190	1014471	2	38	49
1020770	1021140	2	38	48
1020770	1021140	2	38	49
1026297	1026722	1	39	50
1026297	1026722	1	39	51
1031069	1031190	1	39	50
1031069	1031190	1	39	51
1032390	1032456	1	39	50
1032390	1032456	1	39	51
1032557	1032694	1	39	50
1032557	1032694	1	39	51
1036128	1036244	1	39	51
1036414	1036560	1	39	50
1036414	1036560	1	39	51
1037623	1039063	1	39	50
1037623	1039063	1	39	51
1040101	1040194	1	40	52
1041223	1041425	1	40	52
1041508	1041601	1	40	52
1041829	1041970	1	40	52
1042062	1042174	1	40	52
1042313	1042395	1	40	52
1042744	1042824	1	40	52
1043039	1043249	1	40	52
1043332	1043471	1	40	52
1043723	1043839	1	40	52
1044575	1044742	1	40	52
1045000	1045229	1	40	52
1046228	1046404	1	40	52
1046800	1047022	1	40	52
1047155	1047376	1	40	52
1047451	1047652	1	40	52
1048893	1049003	1	40	52
1049264	1049435	1	40	52
1050919	1051050	1	40	52
1051153	1051292	1	40	52
1051447	1051584	1	40	52
1051940	1052124	1	40	52
1052212	1052284	1	40	52
1053327	1053529	1	40	52
1053786	1053834	1	40	52
1054004	1054108	1	40	52
1054191	1054339	1	40	52
1054568	1054692	1	40	52
1054778	1054876	1	40	52
1055095	1055349	1	40	52
1055905	1055937	1	40	52
1056064	1056241	1	40	52
1056328	1056497	1	40	52
1056905	1057082	1	40	52
1057312	1057427	1	40	52
1057913	1058057	1	40	52
1058144	1058267	1	40	52
1058616	1058745	1	40	52
1058818	1058938	1	40	52
1059021	1059083	1	40	52
1061780	1061886	1	40	52
1062170	1062311	1	40	52
1063542	1063676	1	40	52
1063758	1063861	1	40	52
1064159	1064251	1	40	52
1064929	1065169	1	40	52
1065268	1065569	1	40	52
1067173	1067493	1	41	53
1068412	1068742	1	41	53
1073147	1073290	1	41	53
1073504	1073588	1	41	53
1073672	1073744	1	41	53
1073946	1074012	1	41	53
1074102	1074239	1	41	53
1074341	1074405	1	41	53
1074612	1074722	1	41	53
1074797	1074877	1	41	53
1077855	1078043	1	41	53
1079701	1079838	1	41	53
1079926	1080116	1	41	53
1080253	1080377	1	41	53
1080462	1080545	1	41	53
1080680	1080784	1	41	53
1080890	1081062	1	41	53
1081548	1081736	1	41	53
1081822	1081959	1	41	53
1082838	1083064	1	41	53
1083141	1083351	1	41	53
1084236	1084344	1	41	53
1085658	1086626	1	41	53
1086577	1088718	2	42	54
1089470	1089549	2	42	54
1089882	1089960	2	42	54
1090085	1090143	2	42	54
1090906	1090986	2	42	54
1091790	1091905	2	42	54
1093902	1094076	2	42	54
1095257	1095390	2	42	54
1103935	1104125	1	43	55
1103935	1104125	1	43	56
1104648	1104927	1	43	57
1105184	1105278	1	43	55
1105184	1105278	1	43	56
1105184	1105278	1	43	57
1105364	1105508	1	43	55
1105364	1105508	1	43	56
1105364	1105508	1	43	57
1105656	1105807	1	43	55
1105656	1105807	1	43	56
1105656	1105807	1	43	57
1106240	1106264	1	43	55
1106240	1106264	1	43	56
1106240	1106264	1	43	57
1106376	1106457	1	43	56
1106398	1106457	1	43	55
1106398	1106457	1	43	57
1106538	1106786	1	43	55
1106538	1106786	1	43	56
1106538	1106786	1	43	57
1107632	1108702	2	44	58
1107632	1108702	2	44	59
1108777	1108967	2	44	58
1108777	1108967	2	44	59
1109133	1109209	2	44	58
1109133	1109209	2	44	59
1109290	1109421	2	44	58
1109290	1109421	2	44	59
1109504	1109596	2	44	58
1109504	1109596	2	44	59
1109681	1109775	2	44	58
1109681	1109775	2	44	59
1110743	1110886	2	44	58
1110743	1110886	2	44	59
1111017	1111091	2	44	58
1111017	1111091	2	44	59
1111504	1111612	2	44	58
1111504	1111612	2	44	59
1111994	1112065	2	44	58
1111994	1112065	2	44	59
1112187	1112299	2	44	58
1112187	1112299	2	44	59
1112400	1112535	2	44	58
1112400	1112535	2	44	59
1112816	1112947	2	44	58
1112816	1112947	2	44	59
1113533	1113702	2	44	58
1113533	1113702	2	44	59
1114229	1114420	2	44	58
1114229	1114420	2	44	59
1116019	1116101	2	44	58
1116019	1116101	2	44	59
1116827	1116924	2	44	58
1116827	1116924	2	44	59
1117321	1117497	2	44	58
1117321	1117497	2	44	59
1119009	1119162	2	44	58
1119009	1119162	2	44	59
1119514	1119619	2	44	58
1119514	1119619	2	44	59
1119904	1120021	2	44	58
1119904	1120021	2	44	59
1122137	1122280	2	44	58
1122137	1122280	2	44	59
1122466	1122556	2	44	58
1122466	1122556	2	44	59
1122656	1122789	2	44	58
1122656	1122789	2	44	59
1122892	1123043	2	44	58
1122892	1123043	2	44	59
1123532	1123637	2	44	58
1123532	1123637	2	44	59
1123940	1124020	2	44	58
1123940	1124020	2	44	59
1127602	1127763	2	44	58
1127602	1127763	2	44	59
1132088	1132272	2	44	59
1147307	1147418	2	44	58
1149367	1149440	2	44	58
1154182	1154400	2	44	58
1174170	1174281	2	44	58
1205797	1207201	1	45	60
1218415	1218498	1	45	60
1219322	1219411	1	45	60
1220371	1220503	1	45	60
1220579	1220715	1	45	60
1221211	1221338	1	45	60
1221947	1222004	1	45	60
1222983	1223170	1	45	60
1226452	1226661	1	45	60
1227591	1228433	1	45	60
1229946	1231273	2	46	61
1233424	1233634	2	46	61
1234189	1234329	2	46	61
1234569	1234740	2	46	61
1234999	1235143	2	46	61
1235499	1235563	2	46	61
1235777	1235916	2	46	61
1235994	1236119	2	46	61
1237754	1237989	2	46	61
1241748	1241989	1	47	62
1241748	1241989	1	47	63
1242454	1242607	1	47	62
1242454	1242607	1	47	63
1244095	1244183	1	47	62
1244095	1244183	1	47	63
1244313	1244438	1	47	63
1244313	1244823	1	47	62
1244735	1244823	1	47	63
1248551	1248658	1	48	64
1249888	1250527	1	48	64
1251560	1251647	1	48	64
1251837	1251899	1	48	64
1254165	1254476	1	48	64
1254900	1255059	1	48	64
1255420	1255692	1	48	64
1256993	1259141	1	48	64
1267469	1268388	2	49	65
1269266	1269408	1	50	66
1269266	1269408	1	50	67
1269266	1269408	1	50	68
1269823	1270258	2	49	65
1270865	1271034	1	50	68
1270926	1271034	1	50	66
1270926	1271034	1	50	67
1271138	1271244	1	50	66
1271138	1271244	1	50	68
1271327	1271465	1	50	66
1271327	1271465	1	50	67
1271327	1271465	1	50	68
1271549	1271630	1	50	66
1271549	1271630	1	50	67
1271549	1271630	1	50	68
1271979	1272049	1	50	66
1271979	1274438	1	50	67
1271979	1274438	1	50	68
1272425	1273170	1	50	66
1274647	1274808	1	50	67
1274647	1274808	1	50	68
1275519	1275828	1	51	69
1277181	1277297	1	51	69
1278775	1279242	1	51	69
1286152	1286306	1	52	70
1295543	1295856	1	52	70
1298549	1298614	1	52	70
1299822	1301428	1	52	70
1354975	1355018	1	53	71
1356322	1356447	1	53	71
1356322	1356447	1	53	72
1357007	1357092	1	53	71
1357007	1357092	1	53	72
1358392	1358462	1	53	71
1358392	1358462	1	53	72
1358586	1358698	1	53	72
1360134	1361030	1	53	71
1360134	1361030	1	53	72
1362248	1362349	1	53	71
1362248	1362349	1	53	72
1364507	1364577	1	53	71
1364507	1364577	1	53	72
1366303	1366379	1	53	71
1366303	1366379	1	53	72
1367158	1367218	1	53	71
1367158	1367218	1	53	72
1369263	1369338	1	53	71
1369263	1369338	1	53	72
1369594	1369644	1	53	71
1369594	1369644	1	53	72
1370640	1371076	1	53	71
1370640	1371076	1	53	72
1373070	1373158	1	53	71
1373070	1373158	1	53	72
1376517	1378429	1	53	71
1376517	1378429	1	53	72
1383882	1383940	1	54	73
1387809	1387845	1	54	73
1388523	1388591	1	54	73
1388831	1388936	1	54	73
1390869	1391048	1	54	73
1391117	1391163	1	54	73
1393240	1393328	1	54	73
1395389	1395587	1	54	73
1397024	1397497	2	55	74
1397809	1399024	2	55	75
1398914	1399024	2	55	74
1399126	1399193	2	55	74
1399126	1399193	2	55	75
1399522	1399585	2	55	74
1399522	1399585	2	55	75
1399791	1399936	2	55	74
1399791	1399936	2	55	75
1401294	1401568	2	55	74
1401294	1401568	2	55	75
1407583	1407800	1	56	76
1407583	1407800	1	56	77
1417498	1417538	1	56	76
1417498	1417538	1	56	77
1418202	1418368	1	56	76
1418202	1418368	1	56	77
1418664	1418729	1	56	76
1418664	1418729	1	56	77
1421146	1421256	1	56	76
1421146	1421256	1	56	77
1422346	1422394	1	56	76
1422346	1422394	1	56	77
1425876	1425958	1	56	76
1425876	1425958	1	56	77
1428840	1428993	1	56	76
1428840	1428993	1	56	77
1429965	1429994	1	56	76
1429965	1429994	1	56	77
1430220	1430360	1	56	76
1430220	1430360	1	56	77
1432512	1432688	1	56	76
1432512	1432688	1	56	77
1433737	1433825	1	56	76
1434735	1435681	1	56	76
1434735	1435681	1	56	77
1438362	1438426	1	57	78
1438805	1438890	1	57	78
1440017	1440251	1	57	78
1440347	1440491	1	57	78
1450147	1450336	1	58	79
1452982	1453140	1	58	79
1453245	1453335	1	58	79
1453429	1453609	1	58	79
1455147	1455255	1	58	79
1455382	1455498	1	58	79
1456074	1456151	1	58	79
1456304	1456402	1	58	79
1456851	1457241	1	58	79
1457963	1458058	1	58	79
1460179	1460318	1	58	79
1460778	1460855	1	58	79
1461035	1461151	1	58	79
1461961	1462175	1	58	79
1465153	1473242	1	58	79
1473199	1475256	2	59	80
1478772	1478903	2	59	80
1479161	1479227	2	59	80
1481426	1482205	2	60	81
1482351	1482473	2	60	81
1482894	1483018	2	60	81
1483282	1483461	2	60	81
1483648	1483765	2	60	81
1483836	1483939	2	60	81
1484025	1484125	2	60	81
1486851	1487063	2	60	81
1487139	1487311	2	60	81
1487601	1487689	2	60	81
1487783	1487859	2	60	81
1487962	1488090	2	60	81
1488186	1488278	2	60	81
1489791	1489895	2	60	81
1490156	1490406	2	60	81
1491164	1491382	1	61	82
1495292	1495385	1	61	82
1495467	1495605	1	61	82
1496283	1496451	1	61	82
1497172	1497923	1	61	82
1505016	1506314	2	62	83
1506588	1506659	2	62	83
1506737	1506926	2	62	83
1507240	1507403	2	62	83
1507555	1507641	2	62	83
1507996	1508107	2	62	83
1508441	1508568	2	62	83
1510148	1510256	2	62	83
1510366	1510426	2	62	83
1510637	1510728	2	62	83
1510843	1511158	2	62	83
1512961	1513187	2	62	83
1524072	1524244	1	63	84
1525303	1525416	1	63	84
1525593	1525709	1	63	84
1526484	1526613	1	63	84
1526702	1526789	1	63	84
1526901	1526996	1	63	84
1527934	1528132	1	63	84
1528300	1528426	1	63	84
1528896	1528972	1	63	84
1529404	1529488	1	63	84
1529745	1529822	1	63	84
1531736	1531881	1	63	84
1533929	1534039	1	63	84
1535063	1535454	1	63	84
1554667	1555387	2	64	85
1554667	1556921	2	64	86
1555575	1556921	2	64	85
1567462	1568056	2	64	85
1567462	1568056	2	64	86
1576677	1578536	2	65	87
1581090	1581267	2	65	87
1582620	1582710	2	65	87
1584538	1584675	2	65	87
1585053	1585212	2	65	87
1592520	1592651	2	65	87
1597153	1598213	2	66	88
1599410	1599558	2	66	88
1605358	1605482	2	66	88
1609288	1611367	2	67	89
1609288	1611847	2	67	90
1611702	1611847	2	67	89
1612205	1612431	2	67	89
1615283	1615518	2	67	90
1615684	1615819	2	67	89
1615684	1615819	2	67	90
1619109	1619232	2	67	89
1619109	1619232	2	67	90
1619314	1619472	2	67	89
1619314	1619472	2	67	90
1619778	1619851	2	67	89
1619778	1619851	2	67	90
1620966	1621044	2	67	89
1620966	1621044	2	67	90
1621131	1621189	2	67	89
1621131	1621189	2	67	90
1621836	1621968	2	67	89
1621836	1621968	2	67	90
1622052	1622221	2	67	89
1622052	1622221	2	67	90
1622311	1622413	2	67	89
1622311	1622413	2	67	90
1623949	1623998	2	67	89
1623949	1623998	2	67	90
1625574	1625706	2	67	89
1625574	1625706	2	67	90
1627357	1627424	2	67	89
1627357	1627424	2	67	90
1632036	1632114	2	67	89
1632036	1632114	2	67	90
1632330	1632403	2	67	89
1632330	1632403	2	67	90
1646353	1646425	2	67	89
1646353	1646425	2	67	90
1650175	1650285	2	67	89
1650175	1650285	2	67	90
1652298	1652327	2	67	90
1753661	1754852	1	68	91
1775151	1775443	1	68	91
1782073	1783268	2	69	92
1782073	1783268	2	69	93
1784817	1784944	2	69	92
1784817	1784944	2	69	93
1785157	1785295	2	69	92
1785157	1785295	2	69	93
1785467	1785706	2	69	92
1785467	1785706	2	69	93
1787101	1787184	2	69	92
1787101	1787184	2	69	93
1788895	1789118	2	69	92
1788895	1789118	2	69	93
1789359	1789725	2	69	92
1789359	1789725	2	69	93
1789888	1789987	2	69	92
1789888	1789987	2	69	93
1790755	1790830	2	69	92
1790755	1790830	2	69	93
1791748	1791859	2	69	92
1791748	1791859	2	69	93
1791969	1792133	2	69	93
1791999	1792133	2	69	92
1795873	1795985	2	69	92
1795873	1795985	2	69	93
1796075	1796263	2	69	92
1796075	1796263	2	69	93
1796709	1796877	2	69	92
1796709	1796877	2	69	93
1796972	1797003	2	69	92
1796972	1797003	2	69	93
1799945	1800153	2	69	92
1799945	1800153	2	69	93
1800257	1800447	2	69	92
1800257	1800447	2	69	93
1801954	1802042	2	69	92
1801954	1802060	2	69	93
1802485	1802643	2	69	92
1802485	1802643	2	69	93
1805372	1805454	2	69	92
1805372	1805454	2	69	93
1805886	1805956	2	69	92
1805886	1805956	2	69	93
1806095	1806167	2	69	92
1806095	1806167	2	69	93
1806626	1806687	2	69	92
1806626	1806687	2	69	93
1807166	1807264	2	69	92
1807166	1807264	2	69	93
1808220	1808333	2	69	92
1808220	1808333	2	69	93
1809641	1809732	2	69	92
1809641	1809732	2	69	93
1810620	1810681	2	69	92
1810620	1810681	2	69	93
1811487	1811664	2	69	93
1811487	1811882	2	69	92
1812066	1812198	2	69	93
1812184	1812269	2	69	92
1815244	1816152	2	70	94
1816157	1816236	2	71	95
1816223	1816343	2	70	94
1816429	1816567	2	70	94
1816696	1816811	2	70	94
1817217	1817327	2	70	94
1817705	1817778	2	70	94
1818480	1818593	2	70	94
1818704	1818841	2	70	94
1819016	1819129	2	70	94
1819932	1820055	2	70	94
1820262	1820393	2	70	94
1821517	1821680	2	70	94
1822087	1823255	1	72	96
1823570	1823783	2	70	94
1823621	1823714	1	72	96
1824107	1824541	1	72	96
1825837	1825941	2	70	94
1826876	1828629	2	70	94
1848200	1848451	2	70	94
1852397	1854758	2	73	97
1863039	1863563	2	73	97
1876974	1877423	2	74	98
1876974	1877423	2	74	99
1877506	1877685	2	74	98
1877506	1877685	2	74	99
1879919	1880113	2	74	98
1879919	1880113	2	74	99
1880894	1881046	2	74	99
1881233	1881802	2	74	98
1881233	1881802	2	74	99
1885350	1885517	2	74	98
1885350	1885517	2	74	99
1905372	1905437	1	75	100
1905416	1905437	1	76	101
1911888	1913445	1	76	101
1914977	1915024	1	75	100
1917692	1917820	1	75	100
1918125	1918281	1	75	100
1918887	1918988	1	75	100
1923068	1923185	1	75	100
1924106	1926011	1	75	100
1941160	1941416	1	77	102
1952525	1953009	2	78	103
1953384	1953504	2	78	103
1953841	1954547	2	78	103
1969506	1969957	1	77	102
1978303	1978343	1	77	102
1978440	1978509	1	77	102
1978600	1978748	1	77	102
1978857	1979091	1	77	102
1979161	1979246	1	77	102
1979317	1979401	1	77	102
1979493	1979641	1	77	102
1979750	1979833	1	77	102
1979909	1980015	1	77	102
1980147	1981335	1	77	102
1985446	1986647	2	79	104
1986828	1986974	2	79	104
1987164	1987251	2	79	104
1987498	1987690	2	79	104
1990002	1990199	2	79	104
1990715	1990820	2	79	104
1993018	1993174	2	79	104
1997342	1997461	2	79	104
2015295	2015701	2	79	104
2037469	2037827	2	80	105
2037469	2039854	2	80	106
2040132	2040175	2	80	105
2040132	2040175	2	80	106
2041038	2041202	2	80	105
2041038	2041202	2	80	106
2041838	2042032	2	80	105
2041838	2042032	2	80	106
2042425	2042520	2	80	105
2042425	2042520	2	80	106
2042605	2042660	2	80	105
2042605	2042660	2	80	106
2042764	2042868	2	80	105
2042764	2042868	2	80	106
2043122	2043195	2	80	105
2043122	2043195	2	80	106
2043501	2043580	2	80	105
2043501	2043580	2	80	106
2046184	2046281	2	80	105
2046184	2046281	2	80	106
2046365	2046466	2	80	105
2046365	2046466	2	80	106
2046602	2046689	2	80	105
2046602	2046689	2	80	106
2050799	2050945	2	80	105
2050799	2050945	2	80	106
2051094	2051242	2	80	105
2051094	2051242	2	80	106
2071034	2073422	2	81	107
2076809	2077011	2	81	107
2078138	2078677	2	81	107
2085173	2085326	2	81	107
2096224	2096268	2	81	107
2096867	2097160	1	82	108
2096867	2097160	1	82	109
2097250	2097330	1	82	108
2097250	2097330	1	82	109
2097422	2097493	1	82	108
2097422	2097493	1	82	109
2097927	2097953	1	82	108
2097927	2097953	1	82	109
2098050	2098125	1	82	108
2098050	2098125	1	82	109
2098285	2098332	1	82	108
2098285	2098332	1	82	109
2098434	2098448	1	82	108
2098434	2098448	1	82	109
2098785	2098802	1	82	108
2098785	2098802	1	82	109
2098974	2099027	1	82	109
2099253	2099582	1	82	108
2099253	2099582	1	82	109
2100992	2102266	2	83	110
2100993	2102266	2	83	111
2108685	2108764	2	83	110
2108685	2108764	2	83	111
2109084	2109205	2	83	110
2109084	2109205	2	83	111
2109871	2109956	2	83	110
2109871	2109956	2	83	111
2110134	2110222	2	83	110
2110134	2110222	2	83	111
2110705	2110894	2	83	110
2110705	2110894	2	83	111
2111283	2111330	2	83	110
2111283	2111330	2	83	111
2111677	2111826	2	83	110
2111677	2111826	2	83	111
2112858	2112929	2	83	110
2113334	2113411	2	83	110
2114123	2114300	2	83	110
2114123	2114300	2	83	111
2114746	2114819	2	83	110
2114746	2114819	2	83	111
2115217	2115416	2	83	110
2115217	2115416	2	83	111
2115536	2115611	2	83	110
2115536	2115611	2	83	111
2116205	2116276	2	83	110
2116205	2116276	2	83	111
2116603	2116744	2	83	110
2116603	2116744	2	83	111
2117220	2117365	2	83	110
2117220	2117365	2	83	111
2118599	2118830	2	83	110
2118599	2118830	2	83	111
2120860	2121090	2	83	110
2120860	2121090	2	83	111
2121161	2121309	2	83	110
2121161	2121309	2	83	111
2121732	2121877	2	83	110
2121732	2121877	2	83	111
2123356	2123404	2	83	110
2123356	2123404	2	83	111
2123828	2123877	2	83	110
2123828	2123877	2	83	111
2127150	2127199	2	83	110
2127150	2127199	2	83	111
2129088	2129122	2	83	110
2129088	2129161	2	83	111
2129316	2129455	2	83	111
2130406	2130535	2	83	111
2130500	2130535	2	83	110
2132469	2132576	2	83	110
2132469	2132576	2	83	111
2137009	2137089	2	83	110
2137009	2137089	2	83	111
2137725	2137805	2	83	110
2137725	2137805	2	83	111
2138617	2138712	2	83	110
2138617	2138712	2	83	111
2151237	2151555	2	83	110
2151237	2151555	2	83	111
2164147	2164263	1	84	112
2180711	2180754	1	84	112
2185853	2185927	1	84	112
2189730	2189793	1	84	112
2191010	2191238	1	84	112
2193687	2193781	1	84	112
2194513	2194575	1	84	112
2199882	2199937	1	84	112
2202698	2202777	1	84	112
2206727	2206795	1	84	112
2207572	2207678	1	84	112
2208933	2208974	1	84	112
2210398	2210508	1	84	112
2210619	2210853	1	84	112
2211097	2211210	1	84	112
2211749	2211840	1	84	112
2213537	2213638	1	84	112
2213847	2213984	1	84	112
2214469	2214594	1	84	112
2216279	2216763	1	84	112
2216953	2217088	1	84	112
2217770	2217916	1	84	112
