chr19	877181	879936	-
chr19	880149	881558	-
chr19	881715	884902	-
chr19	885009	885769	-
chr19	886202	889637	-
chr19	889808	890136	-
chr19	890245	890962	-
chr19	891150	893085	-
chr19	897541	899439	-
chr19	899496	899600	-
chr19	899687	900060	-
chr19	900147	900828	-
chr19	900953	901421	-
chr19	901547	901975	-
chr19	902131	913086	-
chr19	917747	918543	+
chr19	918669	919489	+
chr19	919626	919873	+
chr19	920107	920289	+
chr19	926060	929261	+
chr19	929897	932417	+
chr19	932743	960091	+
chr19	960165	964247	+
chr19	964432	964832	+
chr19	965081	966571	+
chr19	966869	968404	+
chr19	968504	971877	+
chr19	984564	985864	+
chr19	985976	989761	+
chr19	989896	990222	+
chr19	990365	990851	+
chr19	990996	991080	+
chr19	991146	991226	+
chr19	991352	991954	+
chr19	992122	994018	+
chr19	994088	994211	+
chr19	1000863	1003128	+
chr19	1003722	1004519	+
chr19	1005553	1007626	+
chr19	1007773	1007854	+
chr19	1007971	1008138	+
chr19	1008291	1008616	+
chr19	1008782	1008855	+
chr19	1008927	1009171	+
chr19	1010895	1011094	-
chr19	1010895	1011365	-
chr19	1011195	1011365	-
chr19	1011499	1011578	-
chr19	1011663	1011739	-
chr19	1011798	1011890	-
chr19	1011992	1012064	-
chr19	1012188	1012461	-
chr19	1012573	1013239	-
chr19	1013340	1014190	-
chr19	1014473	1020770	-
chr19	1026724	1031069	+
chr19	1031192	1032390	+
chr19	1032458	1032557	+
chr19	1032696	1036128	+
chr19	1032696	1036414	+
chr19	1036246	1036414	+
chr19	1036562	1037623	+
chr19	1040196	1041223	+
chr19	1041427	1041508	+
chr19	1041603	1041829	+
chr19	1041972	1042062	+
chr19	1042176	1042313	+
chr19	1042397	1042744	+
chr19	1042826	1043039	+
chr19	1043251	1043332	+
chr19	1043473	1043723	+
chr19	1043841	1044575	+
chr19	1044744	1045000	+
chr19	1045231	1046228	+
chr19	1046406	1046800	+
chr19	1047024	1047155	+
chr19	1047378	1047451	+
chr19	1047654	1048893	+
chr19	1049005	1049264	+
chr19	1049437	1050919	+
chr19	1051052	1051153	+
chr19	1051294	1051447	+
chr19	1051586	1051940	+
chr19	1052126	1052212	+
chr19	1052286	1053327	+
chr19	1053531	1053786	+
chr19	1053836	1054004	+
chr19	1054110	1054191	+
chr19	1054341	1054568	+
chr19	1054694	1054778	+
chr19	1054878	1055095	+
chr19	1055351	1055905	+
chr19	1055939	1056064	+
chr19	1056243	1056328	+
chr19	1056499	1056905	+
chr19	1057084	1057312	+
chr19	1057429	1057913	+
chr19	1058059	1058144	+
chr19	1058269	1058616	+
chr19	1058747	1058818	+
chr19	1058940	1059021	+
chr19	1059085	1061780	+
chr19	1061888	1062170	+
chr19	1062313	1063542	+
chr19	1063678	1063758	+
chr19	1063863	1064159	+
chr19	1064253	1064929	+
chr19	1065171	1065268	+
chr19	1067495	1068412	+
chr19	1068744	1073147	+
chr19	1073292	1073504	+
chr19	1073590	1073672	+
chr19	1073746	1073946	+
chr19	1074014	1074102	+
chr19	1074241	1074341	+
chr19	1074407	1074612	+
chr19	1074724	1074797	+
chr19	1074879	1077855	+
chr19	1078045	1079701	+
chr19	1079840	1079926	+
chr19	1080118	1080253	+
chr19	1080379	1080462	+
chr19	1080547	1080680	+
chr19	1080786	1080890	+
chr19	1081064	1081548	+
chr19	1081738	1081822	+
chr19	1081961	1082838	+
chr19	1083066	1083141	+
chr19	1083353	1084236	+
chr19	1084346	1085658	+
chr19	1088720	1089470	-
chr19	1089551	1089882	-
chr19	1089962	1090085	-
chr19	1090145	1090906	-
chr19	1090988	1091790	-
chr19	1091907	1093902	-
chr19	1094078	1095257	-
chr19	1104127	1105184	+
chr19	1104929	1105184	+
chr19	1105280	1105364	+
chr19	1105510	1105656	+
chr19	1105809	1106240	+
chr19	1106266	1106376	+
chr19	1106266	1106398	+
chr19	1106459	1106538	+
chr19	1108704	1108777	-
chr19	1108969	1109133	-
chr19	1109211	1109290	-
chr19	1109423	1109504	-
chr19	1109598	1109681	-
chr19	1109777	1110743	-
chr19	1110888	1111017	-
chr19	1111093	1111504	-
chr19	1111614	1111994	-
chr19	1112067	1112187	-
chr19	1112301	1112400	-
chr19	1112537	1112816	-
chr19	1112949	1113533	-
chr19	1113704	1114229	-
chr19	1114422	1116019	-
chr19	1116103	1116827	-
chr19	1116926	1117321	-
chr19	1117499	1119009	-
chr19	1119164	1119514	-
chr19	1119621	1119904	-
chr19	1120023	1122137	-
chr19	1122282	1122466	-
chr19	1122558	1122656	-
chr19	1122791	1122892	-
chr19	1123045	1123532	-
chr19	1123639	1123940	-
chr19	1124022	1127602	-
chr19	1127765	1132088	-
chr19	1127765	1147307	-
chr19	1147420	1149367	-
chr19	1149442	1154182	-
chr19	1154402	1174170	-
chr19	1207203	1218415	+
chr19	1218500	1219322	+
chr19	1219413	1220371	+
chr19	1220505	1220579	+
chr19	1220717	1221211	+
chr19	1221340	1221947	+
chr19	1222006	1222983	+
chr19	1223172	1226452	+
chr19	1226663	1227591	+
chr19	1231275	1233424	-
chr19	1233636	1234189	-
chr19	1234331	1234569	-
chr19	1234742	1234999	-
chr19	1235145	1235499	-
chr19	1235565	1235777	-
chr19	1235918	1235994	-
chr19	1236121	1237754	-
chr19	1241991	1242454	+
chr19	1242609	1244095	+
chr19	1244185	1244313	+
chr19	1244440	1244735	+
chr19	1248660	1249888	+
chr19	1250529	1251560	+
chr19	1251649	1251837	+
chr19	1251901	1254165	+
chr19	1254478	1254900	+
chr19	1255061	1255420	+
chr19	1255694	1256993	+
chr19	1268390	1269823	-
chr19	1269410	1270865	+
chr19	1269410	1270926	+
chr19	1271036	1271138	+
chr19	1271036	1271327	+
chr19	1271246	1271327	+
chr19	1271467	1271549	+
chr19	1271632	1271979	+
chr19	1272051	1272425	+
chr19	1274440	1274647	+
chr19	1275830	1277181	+
chr19	1277299	1278775	+
chr19	1286308	1295543	+
chr19	1295858	1298549	+
chr19	1298616	1299822	+
chr19	1355020	1356322	+
chr19	1356449	1357007	+
chr19	1357094	1358392	+
chr19	1358464	1358586	+
chr19	1358464	1360134	+
chr19	1358700	1360134	+
chr19	1361032	1362248	+
chr19	1362351	1364507	+
chr19	1364579	1366303	+
chr19	1366381	1367158	+
chr19	1367220	1369263	+
chr19	1369340	1369594	+
chr19	1369646	1370640	+
chr19	1371078	1373070	+
chr19	1373160	1376517	+
chr19	1383942	1387809	+
chr19	1387847	1388523	+
chr19	1388593	1388831	+
chr19	1388938	1390869	+
chr19	1391050	1391117	+
chr19	1391165	1393240	+
chr19	1393330	1395389	+
chr19	1397499	1398914	-
chr19	1399026	1399126	-
chr19	1399195	1399522	-
chr19	1399587	1399791	-
chr19	1399938	1401294	-
chr19	1407802	1417498	+
chr19	1417540	1418202	+
chr19	1418370	1418664	+
chr19	1418731	1421146	+
chr19	1421258	1422346	+
chr19	1422396	1425876	+
chr19	1425960	1428840	+
chr19	1428995	1429965	+
chr19	1429996	1430220	+
chr19	1430362	1432512	+
chr19	1432690	1433737	+
chr19	1432690	1434735	+
chr19	1433827	1434735	+
chr19	1438428	1438805	+
chr19	1438892	1440017	+
chr19	1440253	1440347	+
chr19	1450338	1452982	+
chr19	1453142	1453245	+
chr19	1453337	1453429	+
chr19	1453611	1455147	+
chr19	1455257	1455382	+
chr19	1455500	1456074	+
chr19	1456153	1456304	+
chr19	1456404	1456851	+
chr19	1457243	1457963	+
chr19	1458060	1460179	+
chr19	1460320	1460778	+
chr19	1460857	1461035	+
chr19	1461153	1461961	+
chr19	1462177	1465153	+
chr19	1475258	1478772	-
chr19	1478905	1479161	-
chr19	1482207	1482351	-
chr19	1482475	1482894	-
chr19	1483020	1483282	-
chr19	1483463	1483648	-
chr19	1483767	1483836	-
chr19	1483941	1484025	-
chr19	1484127	1486851	-
chr19	1487065	1487139	-
chr19	1487313	1487601	-
chr19	1487691	1487783	-
chr19	1487861	1487962	-
chr19	1488092	1488186	-
chr19	1488280	1489791	-
chr19	1489897	1490156	-
chr19	1491384	1495292	+
chr19	1495387	1495467	+
chr19	1495607	1496283	+
chr19	1496453	1497172	+
chr19	1506316	1506588	-
chr19	1506661	1506737	-
chr19	1506928	1507240	-
chr19	1507405	1507555	-
chr19	1507643	1507996	-
chr19	1508109	1508441	-
chr19	1508570	1510148	-
chr19	1510258	1510366	-
chr19	1510428	1510637	-
chr19	1510730	1510843	-
chr19	1511160	1512961	-
chr19	1524246	1525303	+
chr19	1525418	1525593	+
chr19	1525711	1526484	+
chr19	1526615	1526702	+
chr19	1526791	1526901	+
chr19	1526998	1527934	+
chr19	1528134	1528300	+
chr19	1528428	1528896	+
chr19	1528974	1529404	+
chr19	1529490	1529745	+
chr19	1529824	1531736	+
chr19	1531883	1533929	+
chr19	1534041	1535063	+
chr19	1555389	1555575	-
chr19	1556923	1567462	-
chr19	1578538	1581090	-
chr19	1581269	1582620	-
chr19	1582712	1584538	-
chr19	1584677	1585053	-
chr19	1585214	1592520	-
chr19	1598215	1599410	-
chr19	1599560	1605358	-
chr19	1611369	1611702	-
chr19	1611849	1612205	-
chr19	1611849	1615283	-
chr19	1612433	1615684	-
chr19	1615520	1615684	-
chr19	1615821	1619109	-
chr19	1619234	1619314	-
chr19	1619474	1619778	-
chr19	1619853	1620966	-
chr19	1621046	1621131	-
chr19	1621191	1621836	-
chr19	1621970	1622052	-
chr19	1622223	1622311	-
chr19	1622415	1623949	-
chr19	1624000	1625574	-
chr19	1625708	1627357	-
chr19	1627426	1632036	-
chr19	1632116	1632330	-
chr19	1632405	1646353	-
chr19	1646427	1650175	-
chr19	1650287	1652298	-
chr19	1754854	1775151	+
chr19	1783270	1784817	-
chr19	1784946	1785157	-
chr19	1785297	1785467	-
chr19	1785708	1787101	-
chr19	1787186	1788895	-
chr19	1789120	1789359	-
chr19	1789727	1789888	-
chr19	1789989	1790755	-
chr19	1790832	1791748	-
chr19	1791861	1791969	-
chr19	1791861	1791999	-
chr19	1792135	1795873	-
chr19	1795987	1796075	-
chr19	1796265	1796709	-
chr19	1796879	1796972	-
chr19	1797005	1799945	-
chr19	1800155	1800257	-
chr19	1800449	1801954	-
chr19	1802044	1802485	-
chr19	1802062	1802485	-
chr19	1802645	1805372	-
chr19	1805456	1805886	-
chr19	1805958	1806095	-
chr19	1806169	1806626	-
chr19	1806689	1807166	-
chr19	1807266	1808220	-
chr19	1808335	1809641	-
chr19	1809734	1810620	-
chr19	1810683	1811487	-
chr19	1811666	1812066	-
chr19	1811884	1812184	-
chr19	1816154	1816223	-
chr19	1816345	1816429	-
chr19	1816569	1816696	-
chr19	1816813	1817217	-
chr19	1817329	1817705	-
chr19	1817780	1818480	-
chr19	1818595	1818704	-
chr19	1818843	1819016	-
chr19	1819131	1819932	-
chr19	1820057	1820262	-
chr19	1820395	1821517	-
chr19	1821682	1823570	-
chr19	1823257	1823621	+
chr19	1823716	1824107	+
chr19	1823785	1825837	-
chr19	1825943	1826876	-
chr19	1828631	1848200	-
chr19	1854760	1863039	-
chr19	1877425	1877506	-
chr19	1877687	1879919	-
chr19	1880115	1880894	-
chr19	1880115	1881233	-
chr19	1881048	1881233	-
chr19	1881804	1885350	-
chr19	1905439	1911888	+
chr19	1905439	1914977	+
chr19	1915026	1917692	+
chr19	1917822	1918125	+
chr19	1918283	1918887	+
chr19	1918990	1923068	+
chr19	1923187	1924106	+
chr19	1941418	1969506	+
chr19	1953011	1953384	-
chr19	1953506	1953841	-
chr19	1969959	1978303	+
chr19	1978345	1978440	+
chr19	1978511	1978600	+
chr19	1978750	1978857	+
chr19	1979093	1979161	+
chr19	1979248	1979317	+
chr19	1979403	1979493	+
chr19	1979643	1979750	+
chr19	1979835	1979909	+
chr19	1980017	1980147	+
chr19	1986649	1986828	-
chr19	1986976	1987164	-
chr19	1987253	1987498	-
chr19	1987692	1990002	-
chr19	1990201	1990715	-
chr19	1990822	1993018	-
chr19	1993176	1997342	-
chr19	1997463	2015295	-
chr19	2037829	2040132	-
chr19	2039856	2040132	-
chr19	2040177	2041038	-
chr19	2041204	2041838	-
chr19	2042034	2042425	-
chr19	2042522	2042605	-
chr19	2042662	2042764	-
chr19	2042870	2043122	-
chr19	2043197	2043501	-
chr19	2043582	2046184	-
chr19	2046283	2046365	-
chr19	2046468	2046602	-
chr19	2046691	2050799	-
chr19	2050947	2051094	-
chr19	2073424	2076809	-
chr19	2077013	2078138	-
chr19	2078679	2085173	-
chr19	2085328	2096224	-
chr19	2097162	2097250	+
chr19	2097332	2097422	+
chr19	2097495	2097927	+
chr19	2097955	2098050	+
chr19	2098127	2098285	+
chr19	2098334	2098434	+
chr19	2098450	2098785	+
chr19	2098804	2098974	+
chr19	2098804	2099253	+
chr19	2099029	2099253	+
chr19	2102268	2108685	-
chr19	2108766	2109084	-
chr19	2109207	2109871	-
chr19	2109958	2110134	-
chr19	2110224	2110705	-
chr19	2110896	2111283	-
chr19	2111332	2111677	-
chr19	2111828	2112858	-
chr19	2111828	2114123	-
chr19	2112931	2113334	-
chr19	2113413	2114123	-
chr19	2114302	2114746	-
chr19	2114821	2115217	-
chr19	2115418	2115536	-
chr19	2115613	2116205	-
chr19	2116278	2116603	-
chr19	2116746	2117220	-
chr19	2117367	2118599	-
chr19	2118832	2120860	-
chr19	2121092	2121161	-
chr19	2121311	2121732	-
chr19	2121879	2123356	-
chr19	2123406	2123828	-
chr19	2123879	2127150	-
chr19	2127201	2129088	-
chr19	2129124	2130500	-
chr19	2129163	2129316	-
chr19	2129457	2130406	-
chr19	2130537	2132469	-
chr19	2132578	2137009	-
chr19	2137091	2137725	-
chr19	2137807	2138617	-
chr19	2138714	2151237	-
chr19	2164265	2180711	+
chr19	2180756	2185853	+
chr19	2185929	2189730	+
chr19	2189795	2191010	+
chr19	2191240	2193687	+
chr19	2193783	2194513	+
chr19	2194577	2199882	+
chr19	2199939	2202698	+
chr19	2202779	2206727	+
chr19	2206797	2207572	+
chr19	2207680	2208933	+
chr19	2208976	2210398	+
chr19	2210510	2210619	+
chr19	2210855	2211097	+
chr19	2211212	2211749	+
chr19	2211842	2213537	+
chr19	2213640	2213847	+
chr19	2213986	2214469	+
chr19	2214596	2216279	+
chr19	2216765	2216953	+
chr19	2217090	2217770	+
chr19	2217918	2220106	+
chr19	2220222	2221974	+
chr19	2222559	2223279	+
chr19	2223486	2225386	+
chr19	2225452	2226181	+
chr19	2227127	2229783	+
chr19	2233905	2233996	-
chr19	2234061	2234148	-
chr19	2234240	2235760	-
chr19	2235828	2235921	-
chr19	2235990	2236153	-
chr19	2236901	2243380	+
chr19	2243544	2244542	+
chr19	2244615	2244731	+
chr19	2244779	2245444	+
chr19	2245555	2246751	+
chr19	2246802	2246880	+
chr19	2247022	2247592	+
chr19	2247662	2247765	+
chr19	2249744	2250335	+
chr19	2250479	2250650	+
chr19	2250760	2250847	+
chr19	2251008	2251097	+
chr19	2252796	2252910	-
chr19	2253003	2253618	-
chr19	2253793	2254185	-
chr19	2254301	2254443	-
chr19	2254482	2255204	-
chr19	2255344	2256381	-
chr19	2269744	2271383	+
chr19	2271530	2271780	+
chr19	2271954	2272733	+
chr19	2272820	2272970	+
chr19	2276489	2278582	-
chr19	2279113	2280848	-
chr19	2280935	2282085	-
chr19	2291822	2308074	-
chr19	2321822	2324123	-
chr19	2324196	2328385	-
chr19	2328477	2328559	-
chr19	2328775	2334600	+
chr19	2334721	2337441	+
chr19	2337625	2338750	+
chr19	2338841	2339067	+
chr19	2339208	2339822	+
chr19	2339966	2340074	+
chr19	2340171	2340895	+
chr19	2341013	2343208	+
chr19	2343291	2343962	+
chr19	2344038	2344359	+
chr19	2344423	2344550	+
chr19	2344651	2345250	+
chr19	2345329	2351431	+
chr19	2351593	2352943	+
chr19	2351656	2352943	+
chr19	2389926	2396536	+
chr19	2396665	2399049	+
chr19	2399192	2401972	+
chr19	2402015	2403079	+
chr19	2403194	2405371	+
chr19	2405544	2408353	+
chr19	2408629	2410255	+
chr19	2410393	2413697	+
chr19	2414017	2415667	+
chr19	2415840	2416535	+
chr19	2416808	2417999	+
chr19	2418137	2421851	+
chr19	2422246	2424086	+
chr19	2424256	2424999	+
chr19	2425266	2425354	+
chr19	2425492	2425924	+
chr19	2427045	2427253	-
chr19	2427323	2427411	-
chr19	2430951	2431545	-
chr19	2431657	2431780	-
chr19	2431901	2432413	-
chr19	2432522	2433823	-
chr19	2434104	2434292	-
chr19	2434514	2434785	-
chr19	2434912	2434998	-
chr19	2435170	2438160	-
chr19	2438287	2438372	-
chr19	2438530	2444401	-
chr19	2444539	2456667	-
chr19	2476401	2476526	+
chr19	2476629	2477026	+
chr19	2477250	2477485	+
chr19	2515146	2520605	-
chr19	2520724	2555146	-
chr19	2555187	2646221	-
chr19	2646279	2702643	-
chr19	2717874	2721301	-
chr19	2733484	2737045	-
chr19	2737378	2739942	-
chr19	2755932	2757334	-
chr19	2757456	2757690	-
chr19	2757781	2759254	-
chr19	2759293	2761457	-
chr19	2761521	2762503	-
chr19	2762643	2763650	-
chr19	2763756	2765183	-
chr19	2765284	2767133	-
chr19	2767219	2767577	-
chr19	2767685	2768966	-
chr19	2769090	2783230	-
chr19	2785677	2790418	+
chr19	2790632	2794761	+
chr19	2794911	2796078	+
chr19	2796187	2799686	+
chr19	2799790	2805013	+
chr19	2805175	2806914	+
chr19	2807051	2807439	+
chr19	2807807	2808240	+
chr19	2808443	2810301	+
chr19	2810489	2810637	+
chr19	2810767	2811595	+
chr19	2811733	2813112	+
chr19	2820123	2823037	+
chr19	2823111	2827614	+
chr19	2827742	2832300	+
chr19	2832493	2833678	+
chr19	2841574	2850584	+
chr19	2850712	2851465	+
chr19	2851650	2852377	+
chr19	2851650	2852380	+
chr19	2867423	2873493	+
chr19	2873621	2876090	+
chr19	2876275	2877270	+
chr19	2901047	2915519	+
chr19	2915647	2916075	+
chr19	2916248	2916921	+
chr19	2934814	2936521	-
chr19	2936703	2939278	-
chr19	2939406	2944835	-
chr19	2977609	2978195	+
chr19	2977618	2980097	+
chr19	2978283	2980097	+
chr19	2980181	2981535	+
chr19	2981582	2982145	+
chr19	2982188	2986826	+
chr19	2986890	2986980	+
chr19	2987237	2987353	+
chr19	2987371	2987721	+
chr19	2987789	2987895	+
chr19	2987973	2988088	+
chr19	2988127	2989058	+
chr19	2989312	2989532	+
chr19	2989784	2991840	+
chr19	2991983	2993429	+
chr19	2993581	2994016	+
chr19	2994094	2994897	+
chr19	2997954	3000644	-
chr19	2997954	3002350	-
chr19	3000722	3002350	-
chr19	3002502	3005434	-
chr19	3005583	3005718	-
chr19	3005967	3006417	-
chr19	3006668	3008866	-
chr19	3008944	3009539	-
chr19	3009701	3011019	-
chr19	3011159	3013666	-
chr19	3013817	3014567	-
chr19	3014613	3015650	-
chr19	3015759	3017837	-
chr19	3015759	3019696	-
chr19	3017858	3019280	-
chr19	3019462	3019696	-
chr19	3019465	3019696	-
chr19	3019772	3025017	-
chr19	3025081	3027826	-
chr19	3027872	3028316	-
chr19	3028381	3028703	-
chr19	3028802	3028878	-
chr19	3028802	3029547	-
chr19	3028802	3045723	-
chr19	3045798	3047560	-
chr19	3054036	3054117	-
chr19	3054039	3054117	-
chr19	3054193	3055661	-
chr19	3055725	3056309	-
chr19	3056355	3057676	-
chr19	3057741	3061157	-
chr19	3061256	3062171	-
chr19	3061256	3062697	-
chr19	3094786	3110146	+
chr19	3110332	3113327	+
chr19	3113483	3114941	+
chr19	3115071	3118921	+
chr19	3119052	3119203	+
chr19	3119358	3120986	+
chr19	3136594	3148588	+
chr19	3148774	3150128	+
chr19	3150284	3151704	+
chr19	3151834	3155820	+
chr19	3155951	3157725	+
chr19	3157880	3162790	+
chr19	3186213	3192467	+
chr19	3192659	3193281	+
chr19	3193427	3196180	+
chr19	3196276	3198814	+
chr19	3198896	3201520	+
chr19	3201625	3203753	+
chr19	3203843	3204002	+
chr19	3204143	3204570	+
chr19	3204750	3205936	+
chr19	3206025	3206149	+
chr19	3206189	3206259	+
chr19	3206424	3207195	+
chr19	3207250	3207388	+
chr19	3207468	3207626	+
chr19	3224997	3250982	+
chr19	3225617	3250982	+
chr19	3251066	3273869	+
chr19	3273922	3275853	+
chr19	3275983	3278028	+
chr19	3278109	3281196	+
chr19	3281344	3282123	+
chr19	3282266	3282349	+
chr19	3282266	3282424	+
chr19	3282497	3284899	+
chr19	3284963	3285939	+
chr19	3286024	3290228	+
chr19	3286024	3290269	+
chr19	3290373	3293316	+
chr19	3293485	3296755	+
chr19	3359684	3381709	+
chr19	3366665	3381709	+
chr19	3382242	3425103	+
chr19	3425176	3433515	+
chr19	3433591	3434274	+
chr19	3434399	3435080	+
chr19	3435206	3449011	+
chr19	3449138	3452479	+
chr19	3452665	3453760	+
chr19	3452665	3456547	+
chr19	3452665	3462749	+
chr19	3453915	3456547	+
chr19	3456634	3462749	+
chr19	3474995	3478416	-
chr19	3478477	3478815	-
chr19	3478928	3480394	-
chr19	3491810	3492259	-
chr19	3492498	3494025	-
chr19	3494103	3496538	-
chr19	3496885	3500530	-
chr19	3496885	3500558	-
chr19	3506473	3522953	+
chr19	3523057	3525865	+
chr19	3525992	3526117	+
chr19	3526182	3526256	+
chr19	3526385	3526977	+
chr19	3526385	3530789	+
chr19	3527061	3527628	+
chr19	3527813	3530789	+
chr19	3530856	3531711	+
chr19	3531815	3531908	+
chr19	3532094	3532414	+
chr19	3532649	3533291	+
chr19	3533397	3534418	+
chr19	3534512	3534792	+
chr19	3534521	3534792	+
chr19	3538755	3542773	-
chr19	3538755	3544806	-
chr19	3539259	3543232	+
chr19	3542976	3544806	-
chr19	3543472	3543552	+
chr19	3543679	3543826	+
chr19	3544731	3544806	-
chr19	3544938	3546071	-
chr19	3546167	3546252	-
chr19	3546424	3547269	-
chr19	3547363	3547452	-
chr19	3547546	3547845	-
chr19	3548029	3548120	-
chr19	3548266	3550981	-
chr19	3551193	3557103	-
chr19	3572993	3573289	+
chr19	3573346	3573689	+
chr19	3573799	3574380	+
chr19	3574585	3575537	+
chr19	3575659	3576258	+
chr19	3576306	3576550	+
chr19	3576624	3576889	+
chr19	3577106	3577978	+
chr19	3578112	3578506	+
chr19	3585821	3586492	+
chr19	3586679	3586811	+
chr19	3586993	3589440	+
chr19	3589554	3589828	+
chr19	3589911	3590036	+
chr19	3595075	3595734	-
chr19	3595932	3599846	-
chr19	3600716	3606527	-
chr19	3607408	3611197	+
chr19	3610970	3611901	-
chr19	3611264	3611763	+
chr19	3612302	3612782	+
chr19	3612412	3613055	-
chr19	3613364	3613461	-
chr19	3613585	3614394	-
chr19	3614588	3618872	-
chr19	3618988	3619077	-
chr19	3619241	3620124	-
chr19	3620271	3620704	-
chr19	3620801	3623685	-
chr19	3624161	3626593	-
chr19	3633168	3633434	-
chr19	3633168	3638881	-
chr19	3633519	3638881	-
chr19	3639015	3641702	-
chr19	3641808	3642904	-
chr19	3642938	3643240	-
chr19	3643380	3644084	-
chr19	3644250	3645971	-
chr19	3646057	3647335	-
chr19	3647385	3648622	-
chr19	3648707	3651823	-
chr19	3652030	3653287	-
chr19	3653588	3656402	-
chr19	3656556	3660963	-
chr19	3661082	3661868	-
chr19	3662000	3664819	-
chr19	3664913	3667319	-
chr19	3667352	3700294	-
chr19	3728479	3728601	+
chr19	3728712	3730025	+
chr19	3730129	3730352	+
chr19	3730705	3731932	+
chr19	3732037	3733750	+
chr19	3733911	3734282	+
chr19	3734434	3735563	+
chr19	3735638	3735866	+
chr19	3735934	3736162	+
chr19	3736320	3738552	+
chr19	3738662	3738894	+
