11745	100
618760	618995	2	0	2	2
619110	619208	2	0	3	2
619296	619584	2	1	3	2
619765	619956	2	2	4	2
620080	620363	2	1	4	2
620487	621056	2	1	1	2
621846	622147	2	0	3	2
622373	622580	2	3	2	2
622752	622819	2	2	4	2
622985	623452	2	0	1	2
623603	624717	2	1	2	2
624905	625122	2	2	2	2
625254	629538	2	1	3	2
630168	632832	2	0	1	2
632938	633423	2	1	2	2
640139	643233	1	0	1	1
643338	643408	1	1	0	1
648277	648370	2	0	2	2
648487	648880	2	1	2	2
648975	649677	2	0	3	2
649748	650232	2	1	1	2
650296	651609	2	1	1	2
651855	652231	2	0	2	2
652296	652824	2	1	4	2
652884	663045	2	1	1	2
676526	677790	1	1	3	1
677977	680272	1	2	0	1
680489	681331	1	0	0	1
681560	681648	1	4	1	1
685922	686923	2	1	1	2
687188	691856	2	0	1	2
692002	694812	2	0	3	2
694970	695350	2	0	1	2
709151	726136	1	0	1	1
726189	727006	1	0	1	1
727088	727562	1	2	0	1
727694	731093	1	4	2	1
731245	734171	1	4	0	1
734194	736017	1	2	0	1
736078	740350	1	3	0	1
736078	746283	1	3	0	1
740483	746283	1	2	0	1
751171	756888	1	3	0	1
758726	759907	1	1	1	1
760039	761623	1	1	0	1
761663	763499	1	2	2	1
797505	799411	1	1	0	1
799443	803559	1	2	0	1
799443	807867	1	4	0	1
803636	804034	1	3	0	1
804208	804290	1	3	1	1
804438	804530	1	1	0	1
804702	804827	1	3	0	1
804939	805011	1	1	0	1
805187	805490	1	1	2	1
805187	805511	1	1	0	1
805187	806406	1	1	1	1
805569	806406	1	3	1	1
806556	807867	1	2	0	1
807902	808358	1	1	1	1
808452	808544	1	1	0	1
808762	810541	1	0	1	1
810620	810692	1	0	1	1
813895	814432	2	1	1	2
814749	814884	2	1	1	2
815081	815184	2	3	1	2
815327	815664	2	0	1	2
815851	821483	2	0	2	2
821585	821913	2	0	4	2
827904	828228	1	1	1	1
828386	829560	1	0	1	1
829706	830706	1	3	0	1
830941	831714	1	0	1	1
841069	843459	1	1	3	1
843626	843891	1	0	0	1
844034	846145	1	4	0	1
846377	847797	1	0	1	1
852395	852874	1	1	1	1
853032	853260	1	0	0	1
853403	855562	1	3	0	1
855794	855956	1	0	1	1
859744	860615	1	1	0	1
860773	860859	1	0	1	1
861005	861697	1	3	0	1
861956	863090	1	2	1	1
868251	868414	2	1	0	2
868499	868861	2	3	3	2
868946	871035	2	1	6	2
871253	871924	2	2	0	2
872118	873447	2	1	3	2
873582	875242	2	0	1	2
875454	876972	2	2	3	2
877180	879935	2	0	2	2
880148	881557	2	1	1	2
881714	884901	2	0	1	2
885008	885768	2	3	4	2
886201	889636	2	0	2	2
889807	890135	2	1	4	2
890244	890961	2	0	1	2
891149	893084	2	1	3	2
897540	899438	2	2	0	2
899495	899599	2	0	4	2
899686	900059	2	1	1	2
900146	900827	2	0	2	2
900952	901420	2	2	2	2
901546	901974	2	0	0	2
902130	913085	2	1	0	2
917746	918542	1	1	0	1
918668	919488	1	4	2	1
919625	919872	1	2	1	1
920106	920288	1	3	1	1
926059	929260	1	1	2	1
929896	932416	1	0	1	1
932742	960090	1	3	0	1
960164	964246	1	2	1	1
964431	964831	1	0	0	1
965080	966570	1	2	0	1
966868	968403	1	2	0	1
968503	971876	1	2	1	1
984563	985863	1	2	1	1
985975	989760	1	2	2	1
989895	990221	1	3	0	1
990364	990850	1	2	0	1
990995	991079	1	1	0	1
991145	991225	1	3	1	1
991351	991953	1	2	1	1
992121	994017	1	3	1	1
994087	994210	1	2	0	1
1000862	1003127	1	1	0	1
1003721	1004518	1	1	2	1
1005552	1007625	1	2	0	1
1007772	1007853	1	0	1	1
1007970	1008137	1	1	1	1
1008290	1008615	1	2	0	1
1008781	1008854	1	2	0	1
1008926	1009170	1	5	0	1
1010894	1011093	2	0	3	2
1010894	1011364	2	0	1	2
1011194	1011364	2	2	1	2
1011498	1011577	2	1	1	2
1011662	1011738	2	0	1	2
1011797	1011889	2	0	0	2
1011991	1012063	2	1	1	2
1012187	1012460	2	0	1	2
1012572	1013238	2	0	2	2
1013339	1014189	2	0	2	2
1014472	1020769	2	1	2	2
1026723	1031068	1	1	0	1
1031191	1032389	1	0	0	1
1032457	1032556	1	4	0	1
1032695	1036127	1	2	1	1
1032695	1036413	1	2	0	1
1036245	1036413	1	6	0	1
1036561	1037622	1	4	5	1
1040195	1041222	1	2	0	1
1041426	1041507	1	1	2	1
1041602	1041828	1	0	1	1
1041971	1042061	1	0	1	1
1042175	1042312	1	1	0	1
1042396	1042743	1	1	1	1
1042825	1043038	1	2	0	1
1043250	1043331	1	0	1	1
1043472	1043722	1	3	3	1
1043840	1044574	1	3	0	1
1044743	1044999	1	2	0	1
1045230	1046227	1	3	2	1
1046405	1046799	1	0	2	1
1047023	1047154	1	2	0	1
1047377	1047450	1	1	0	1
1047653	1048892	1	3	1	1
1049004	1049263	1	1	0	1
1049436	1050918	1	0	2	1
1051051	1051152	1	0	1	1
1051293	1051446	1	1	3	1
1051585	1051939	1	2	2	1
1052125	1052211	1	2	1	1
1052285	1053326	1	1	1	1
1053530	1053785	1	2	0	1
1053835	1054003	1	1	0	1
1054109	1054190	1	3	0	1
1054340	1054567	1	5	0	1
1054693	1054777	1	3	0	1
1054877	1055094	1	3	2	1
1055350	1055904	1	1	0	1
1055938	1056063	1	3	0	1
1056242	1056327	1	2	0	1
1056498	1056904	1	0	1	1
1057083	1057311	1	1	0	1
1057428	1057912	1	1	0	1
1058058	1058143	1	3	0	1
1058268	1058615	1	1	1	1
1058746	1058817	1	0	1	1
1058939	1059020	1	2	3	1
1059084	1061779	1	2	0	1
1061887	1062169	1	3	0	1
1062312	1063541	1	3	0	1
1063677	1063757	1	1	1	1
1063862	1064158	1	2	0	1
1064252	1064928	1	4	0	1
1065170	1065267	1	2	2	1
1067494	1068411	1	1	1	1
1068743	1073146	1	1	0	1
1073291	1073503	1	2	0	1
1073589	1073671	1	0	0	1
1073745	1073945	1	3	0	1
1074013	1074101	1	1	1	1
1074240	1074340	1	1	0	1
1074406	1074611	1	2	0	1
1074723	1074796	1	3	0	1
1074878	1077854	1	1	0	1
1078044	1079700	1	2	1	1
1079839	1079925	1	1	1	1
1080117	1080252	1	1	2	1
1080378	1080461	1	1	0	1
1080546	1080679	1	3	1	1
1080785	1080889	1	1	0	1
1081063	1081547	1	2	0	1
1081737	1081821	1	2	1	1
1081960	1082837	1	3	0	1
1083065	1083140	1	5	1	1
1083352	1084235	1	3	1	1
1084345	1085657	1	2	0	1
1088719	1089469	2	0	2	2
1089550	1089881	2	3	4	2
1089961	1090084	2	0	0	2
1090144	1090905	2	0	2	2
1090987	1091789	2	0	3	2
1091906	1093901	2	0	3	2
1094077	1095256	2	0	5	2
1104126	1105183	1	1	0	1
1104928	1105183	1	1	0	1
1105279	1105363	1	1	1	1
1105509	1105655	1	3	1	1
1105808	1106239	1	0	0	1
1106265	1106375	1	2	0	1
1106265	1106397	1	2	0	1
1106458	1106537	1	1	2	1
1108703	1108776	2	1	1	2
1108968	1109132	2	1	1	2
1109210	1109289	2	2	1	2
1109422	1109503	2	2	2	2
1109597	1109680	2	0	2	2
1109776	1110742	2	0	1	2
1110887	1111016	2	0	1	2
1111092	1111503	2	0	1	2
1111613	1111993	2	0	2	2
1112066	1112186	2	1	1	2
1112300	1112399	2	1	1	2
1112536	1112815	2	0	2	2
1112948	1113532	2	0	2	2
1113703	1114228	2	1	1	2
1114421	1116018	2	1	0	2
1116102	1116826	2	0	0	2
1116925	1117320	2	0	2	2
1117498	1119008	2	0	1	2
1119163	1119513	2	1	2	2
1119620	1119903	2	3	6	2
1120022	1122136	2	0	0	2
1122281	1122465	2	0	2	2
1122557	1122655	2	2	1	2
1122790	1122891	2	0	3	2
1123044	1123531	2	0	0	2
1123638	1123939	2	1	3	2
1124021	1127601	2	0	2	2
1127764	1132087	2	1	2	2
1127764	1147306	2	1	3	2
1147419	1149366	2	0	1	2
1149441	1154181	2	0	2	2
1154401	1174169	2	0	2	2
1207202	1218414	1	0	1	1
1218499	1219321	5	0	0	1
1219412	1220370	1	1	2	1
1220504	1220578	1	2	1	1
1220716	1221210	1	0	0	1
1221339	1221946	1	2	1	1
1222005	1222982	1	3	0	1
1223171	1226451	1	1	1	1
1226662	1227590	1	7	0	1
1231274	1233423	2	2	2	2
1233635	1234188	2	0	1	2
1234330	1234568	2	0	3	2
1234741	1234998	2	3	1	2
1235144	1235498	2	0	2	2
1235564	1235776	2	1	3	2
1235917	1235993	2	1	1	2
1236120	1237753	2	1	2	2
1241990	1242453	1	4	2	1
1242608	1244094	1	1	0	1
1244184	1244312	1	1	1	1
1244439	1244734	1	1	0	1
1248659	1249887	1	1	0	1
1250528	1251559	1	0	0	1
1251648	1251836	1	1	0	1
1251900	1254164	1	4	2	1
1254477	1254899	1	2	0	1
1255060	1255419	1	1	1	1
1255693	1256992	1	1	1	1
1268389	1269822	2	1	1	2
1269409	1270864	1	1	1	1
1269409	1270925	1	1	1	1
1271035	1271137	1	2	0	1
1271035	1271326	1	2	0	1
1271245	1271326	1	2	0	1
1271466	1271548	1	2	1	1
1271631	1271978	1	4	0	1
1272050	1272424	1	1	0	1
1274439	1274646	1	0	1	1
1275829	1277180	1	2	2	1
1277298	1278774	1	1	0	1
1286307	1295542	1	3	2	1
1295857	1298548	1	0	0	1
1298615	1299821	1	0	0	1
1355019	1356321	1	1	1	1
1356448	1357006	1	2	2	1
1357093	1358391	1	0	0	1
1358463	1358585	1	2	1	1
1358463	1360133	1	2	0	1
1358699	1360133	1	1	0	1
1361031	1362247	1	2	0	1
1362350	1364506	1	1	0	1
1364578	1366302	1	1	2	1
1366380	1367157	1	1	0	1
1367219	1369262	1	1	0	1
1369339	1369593	1	2	1	1
1369645	1370639	1	0	1	1
1371077	1373069	1	2	1	1
1373159	1376516	1	1	1	1
1383941	1387808	1	3	0	1
1387846	1388522	1	1	0	1
1388592	1388830	1	3	0	1
1388937	1390868	1	1	0	1
1391049	1391116	1	2	2	1
1391164	1393239	1	2	0	1
1393329	1395388	1	3	1	1
1397498	1398913	2	1	2	2
1399025	1399125	2	0	2	2
1399194	1399521	2	1	1	2
1399586	1399790	2	2	4	2
1399937	1401293	2	1	2	2
1407801	1417497	1	1	1	1
1417539	1418201	1	2	0	1
1418369	1418663	1	0	0	1
1418730	1421145	1	1	0	1
1421257	1422345	1	1	2	1
1422395	1425875	1	2	2	1
1425959	1428839	1	0	3	1
1428994	1429964	1	2	1	1
1429995	1430219	1	1	2	1
1430361	1432511	1	0	2	1
1432689	1433736	1	1	1	1
1432689	1434734	1	1	0	1
1433826	1434734	1	2	0	1
1438427	1438804	1	1	1	1
1438891	1440016	1	0	0	1
1440252	1440346	1	2	0	1
1450337	1452981	1	1	0	1
1453141	1453244	1	2	1	1
1453336	1453428	1	1	0	1
1453610	1455146	1	1	3	1
1455256	1455381	1	1	0	1
1455499	1456073	1	3	0	1
1456152	1456303	1	3	1	1
1456403	1456850	1	2	3	1
1457242	1457962	1	1	0	1
1458059	1460178	1	2	3	1
1460319	1460777	1	2	1	1
1460856	1461034	1	4	2	1
1461152	1461960	1	2	1	1
1462176	1465152	1	6	1	1
1475257	1478771	2	0	2	2
1478904	1479160	2	0	3	2
1482206	1482350	2	0	1	2
1482474	1482893	2	1	1	2
1483019	1483281	2	0	1	2
1483462	1483647	2	0	0	2
1483766	1483835	2	0	2	2
1483940	1484024	2	0	0	2
1484126	1486850	2	2	0	2
1487064	1487138	2	1	2	2
1487312	1487600	2	1	2	2
1487690	1487782	2	1	1	2
1487860	1487961	2	1	0	2
1488091	1488185	2	0	1	2
1488279	1489790	2	3	2	2
1489896	1490155	2	0	1	2
1491383	1495291	1	4	1	1
1495386	1495466	1	0	0	1
1495606	1496282	1	2	0	1
1496452	1497171	1	1	0	1
1506315	1506587	2	0	1	2
1506660	1506736	2	0	3	2
1506927	1507239	2	2	3	2
1507404	1507554	2	0	1	2
1507642	1507995	2	3	1	2
1508108	1508440	2	0	0	2
1508569	1510147	2	0	1	2
1510257	1510365	2	1	0	2
1510427	1510636	2	1	1	2
1510729	1510842	2	1	2	2
1511159	1512960	2	0	1	2
1524245	1525302	1	2	1	1
1525417	1525592	1	2	3	1
1525710	1526483	1	3	0	1
1526614	1526701	1	0	2	1
1526790	1526900	1	2	0	1
1526997	1527933	1	0	2	1
1528133	1528299	1	2	1	1
1528427	1528895	1	0	1	1
1528973	1529403	1	2	0	1
1529489	1529744	1	1	1	1
1529823	1531735	1	1	0	1
1531882	1533928	1	1	1	1
1534040	1535062	1	5	6	1
1555388	1555574	0	0	0	2
1556922	1567461	2	1	1	2
1578537	1581089	2	1	3	2
1581268	1582619	2	1	1	2
1582711	1584537	2	0	3	2
1584676	1585052	2	1	2	2
1585213	1592519	2	0	2	2
1598214	1599409	2	2	1	2
1599559	1605357	2	1	1	2
1611368	1611701	2	0	2	2
1611848	1612204	2	0	2	2
1611848	1615282	2	0	2	2
1612432	1615683	2	0	4	2
1615519	1615683	2	0	2	2
1615820	1619108	2	1	1	2
1619233	1619313	2	2	1	2
1619473	1619777	2	0	1	2
1619852	1620965	2	1	3	2
1621045	1621130	2	0	1	2
1621190	1621835	2	1	1	2
1621969	1622051	2	1	1	2
1622222	1622310	2	0	3	2
1622414	1623948	2	3	1	2
1623999	1625573	2	0	2	2
1625707	1627356	2	1	3	2
1627425	1632035	2	1	2	2
1632115	1632329	2	0	1	2
1632404	1646352	2	2	3	2
1646426	1650174	2	0	1	2
1650286	1652297	2	1	5	2
1754853	1775150	1	4	0	1
1783269	1784816	2	1	2	2
1784945	1785156	2	0	0	2
1785296	1785466	2	2	2	2
1785707	1787100	2	1	2	2
1787185	1788894	2	0	3	2
1789119	1789358	2	0	0	2
1789726	1789887	2	1	1	2
1789988	1790754	2	0	2	2
1790831	1791747	2	0	1	2
1791860	1791968	2	0	1	2
1791860	1791998	2	0	3	2
1792134	1795872	2	1	0	2
1795986	1796074	2	0	1	2
1796264	1796708	2	0	4	2
1796878	1796971	2	1	2	2
1797004	1799944	2	1	1	2
1800154	1800256	2	2	0	2
1800448	1801953	2	0	1	2
1802043	1802484	2	2	1	2
1802061	1802484	2	0	1	2
1802644	1805371	2	1	2	2
1805455	1805885	2	1	1	2
1805957	1806094	2	1	0	2
1806168	1806625	2	0	2	2
1806688	1807165	2	1	1	2
1807265	1808219	2	0	3	2
1808334	1809640	2	0	2	2
1809733	1810619	2	0	3	2
1810682	1811486	2	0	1	2
1811665	1812065	2	1	2	2
1811883	1812183	2	0	1	2
1816153	1816222	2	0	1	2
1816344	1816428	2	2	2	2
1816568	1816695	2	2	4	2
1816812	1817216	2	0	1	2
1817328	1817704	2	0	2	2
1817779	1818479	2	0	1	2
1818594	1818703	2	0	0	2
1818842	1819015	2	1	2	2
1819130	1819931	2	0	0	2
1820056	1820261	2	1	2	2
1820394	1821516	2	0	2	2
1821681	1823569	2	0	3	2
1823256	1823620	1	5	1	1
1823715	1824106	1	2	0	1
1823784	1825836	2	2	2	2
1825942	1826875	2	0	2	2
1828630	1848199	2	1	3	2
1854759	1863038	2	1	3	2
1877424	1877505	2	0	0	2
1877686	1879918	2	2	4	2
1880114	1880893	2	2	4	2
1880114	1881232	2	2	4	2
1881047	1881232	2	0	3	2
1881803	1885349	2	1	1	2
1905438	1911887	1	3	1	1
1905438	1914976	1	3	1	1
1915025	1917691	1	3	0	1
1917821	1918124	1	0	0	1
1918282	1918886	1	1	0	1
1918989	1923067	1	1	0	1
1923186	1924105	1	2	3	1
1941417	1969505	1	2	0	1
1953010	1953383	2	0	0	2
1953505	1953840	2	0	3	2
1969958	1978302	1	2	1	1
1978344	1978439	1	1	1	1
1978510	1978599	1	3	0	1
1978749	1978856	1	1	0	1
1979092	1979160	1	1	0	1
1979247	1979316	1	2	1	1
1979402	1979492	1	3	0	1
1979642	1979749	1	1	0	1
1979834	1979908	1	5	1	1
1980016	1980146	1	0	0	1
1986648	1986827	2	1	2	2
1986975	1987163	2	0	3	2
1987252	1987497	2	2	3	2
1987691	1990001	2	2	7	2
1990200	1990714	2	0	1	2
1990821	1993017	2	1	3	2
1993175	1997341	2	2	0	2
1997462	2015294	2	2	3	2
2037828	2040131	2	2	2	2
2039855	2040131	2	1	2	2
2040176	2041037	2	0	1	2
2041203	2041837	2	0	4	2
2042033	2042424	2	0	1	2
2042521	2042604	2	2	4	2
2042661	2042763	2	1	2	2
2042869	2043121	2	1	2	2
2043196	2043500	2	1	3	2
2043581	2046183	2	0	2	2
2046282	2046364	2	0	2	2
2046467	2046601	2	0	1	2
2046690	2050798	2	1	2	2
2050946	2051093	2	1	1	2
2073423	2076808	2	0	1	2
2077012	2078137	2	1	1	2
2078678	2085172	2	2	1	2
2085327	2096223	2	0	2	2
2097161	2097249	1	0	0	1
2097331	2097421	1	1	1	1
2097494	2097926	1	0	1	1
2097954	2098049	1	1	1	1
2098126	2098284	1	0	2	1
2098333	2098433	1	0	0	1
2098449	2098784	1	0	0	1
2098803	2098973	1	2	0	1
2098803	2099252	1	2	0	1
2099028	2099252	1	0	0	1
2102267	2108684	2	1	2	2
2108765	2109083	2	0	1	2
2109206	2109870	2	0	4	2
2109957	2110133	2	0	2	2
2110223	2110704	2	1	4	2
2110895	2111282	2	0	1	2
2111331	2111676	2	0	1	2
2111827	2112857	2	0	2	2
2111827	2114122	2	0	2	2
2112930	2113333	2	1	1	2
2113412	2114122	2	1	2	2
2114301	2114745	2	1	0	2
2114820	2115216	2	0	2	2
2115417	2115535	4	1	3	2
2115612	2116204	2	0	2	2
2116277	2116602	2	0	1	2
2116745	2117219	2	0	1	2
2117366	2118598	2	1	1	2
2118831	2120859	2	1	0	2
2121091	2121160	2	2	1	2
2121310	2121731	2	3	1	2
2121878	2123355	2	0	0	2
2123405	2123827	2	0	3	2
2123878	2127149	2	0	6	2
2127200	2129087	2	0	2	2
2129123	2130499	2	0	0	2
2129162	2129315	4	0	1	2
2129456	2130405	2	1	1	2
2130536	2132468	2	0	1	2
2132577	2137008	2	1	2	2
2137090	2137724	2	0	2	2
2137806	2138616	2	0	0	2
2138713	2151236	2	1	2	2
2164264	2180710	1	0	1	1
2180755	2185852	1	1	0	1
2185928	2189729	1	2	0	1
2189794	2191009	1	1	0	1
2191239	2193686	1	1	3	1
2193782	2194512	1	2	0	1
2194576	2199881	1	0	0	1
2199938	2202697	1	2	0	1
2202778	2206726	1	2	2	1
2206796	2207571	1	1	0	1
2207679	2208932	1	0	0	1
2208975	2210397	1	1	1	1
2210509	2210618	1	1	1	1
2210854	2211096	1	1	0	1
2211211	2211748	1	2	0	1
2211841	2213536	1	2	1	1
2213639	2213846	1	2	0	1
2213985	2214468	1	1	0	1
2214595	2216278	1	6	0	1
2216764	2216952	1	2	0	1
2217089	2217769	1	2	1	1
2217917	2220105	1	1	0	1
2220221	2221973	1	4	1	1
2222558	2223278	1	1	2	1
2223485	2225385	3	1	0	1
2225451	2226180	1	1	3	1
2227126	2229782	1	2	3	1
2233904	2233995	2	1	2	2
2234060	2234147	2	0	4	2
2234239	2235759	2	1	0	2
2235827	2235920	2	0	2	2
2235989	2236152	2	0	1	2
2236900	2243379	1	1	3	1
2243543	2244541	1	2	1	1
2244614	2244730	1	2	1	1
2244778	2245443	1	0	1	1
2245554	2246750	1	2	0	1
2246801	2246879	1	3	0	1
2247021	2247591	1	2	2	1
2247661	2247764	1	2	0	1
2249743	2250334	1	2	0	1
2250478	2250649	1	3	0	1
2250759	2250846	1	1	0	1
2251007	2251096	1	4	1	1
2252795	2252909	2	0	1	2
2253002	2253617	2	0	1	2
2253792	2254184	2	1	0	2
2254300	2254442	2	1	0	2
2254481	2255203	2	0	3	2
2255343	2256380	2	0	1	2
2269743	2271382	1	2	0	1
2271529	2271779	1	0	1	1
2271953	2272732	1	3	0	1
2272819	2272969	1	2	0	1
2276488	2278581	2	3	2	2
2279112	2280847	2	2	1	2
2280934	2282084	2	0	2	2
2291821	2308073	2	3	3	2
2321821	2324122	2	0	2	2
2324195	2328384	2	0	3	2
2328476	2328558	2	1	1	2
2328774	2334599	1	3	3	1
2334720	2337440	1	0	0	1
2337624	2338749	1	1	2	1
2338840	2339066	1	1	0	1
2339207	2339821	1	0	0	1
2339965	2340073	1	1	0	1
2340170	2340894	1	3	1	1
2341012	2343207	1	0	2	1
2343290	2343961	1	2	1	1
2344037	2344358	1	2	0	1
2344422	2344549	1	2	0	1
2344650	2345249	1	4	1	1
2345328	2351430	1	1	0	1
2351592	2352942	1	1	0	1
2351655	2352942	1	0	0	1
2389925	2396535	1	1	0	1
2396664	2399048	1	1	0	1
2399191	2401971	1	3	1	1
2402014	2403078	1	4	1	1
2403193	2405370	1	1	0	1
2405543	2408352	1	0	2	1
2408628	2410254	1	0	0	1
2410392	2413696	1	2	1	1
2414016	2415666	1	2	0	1
2415839	2416534	1	0	0	1
2416807	2417998	1	1	0	1
2418136	2421850	1	2	1	1
2422245	2424085	1	3	0	1
2424255	2424998	1	0	0	1
2425265	2425353	1	2	1	1
2425491	2425923	1	1	1	1
2427044	2427252	2	0	4	2
2427322	2427410	2	0	3	2
2430950	2431544	2	1	3	2
2431656	2431779	2	1	2	2
2431900	2432412	2	2	1	2
2432521	2433822	2	1	2	2
2434103	2434291	2	1	2	2
2434513	2434784	2	1	4	2
2434911	2434997	2	0	2	2
2435169	2438159	2	1	2	2
2438286	2438371	2	1	2	2
2438529	2444400	2	0	2	2
2444538	2456666	2	3	2	2
2476400	2476525	1	0	1	1
2476628	2477025	1	0	1	1
2477249	2477484	1	1	0	1
2515145	2520604	2	2	2	2
2520723	2555145	2	0	2	2
2555186	2646220	2	1	4	2
2646278	2702642	2	1	3	2
2717873	2721300	2	1	3	2
2733483	2737044	2	0	2	2
2737377	2739941	2	0	2	2
2755931	2757333	2	0	0	2
2757455	2757689	2	1	0	2
2757780	2759253	2	0	0	2
2759292	2761456	2	1	1	2
2761520	2762502	2	0	0	2
2762642	2763649	2	0	1	2
2763755	2765182	2	0	3	2
2765283	2767132	2	1	2	2
2767218	2767576	2	1	2	2
2767684	2768965	2	0	2	2
2769089	2783229	2	2	2	2
2785676	2790417	1	2	0	1
2790631	2794760	1	2	0	1
2794910	2796077	1	5	1	1
2796186	2799685	1	0	0	1
2799789	2805012	1	3	1	1
2805174	2806913	1	2	1	1
2807050	2807438	1	2	0	1
2807806	2808239	1	1	1	1
2808442	2810300	1	3	1	1
2810488	2810636	1	3	1	1
2810766	2811594	1	4	1	1
2811732	2813111	1	2	2	1
2820122	2823036	1	0	0	1
2823110	2827613	1	2	1	1
2827741	2832299	1	1	0	1
2832492	2833677	1	5	0	1
2841573	2850583	1	1	1	1
2850711	2851464	1	2	0	1
2851649	2852376	1	2	0	1
2851649	2852379	1	2	0	1
2867422	2873492	1	1	1	1
2873620	2876089	1	2	0	1
2876274	2877269	1	2	0	1
2901046	2915518	1	1	1	1
2915646	2916074	1	2	0	1
2916247	2916920	1	2	0	1
2934813	2936520	2	0	2	2
2936702	2939277	2	0	1	2
2939405	2944834	2	1	1	2
2977608	2978194	1	1	0	1
2977617	2980096	1	0	0	1
2978282	2980096	1	1	0	1
2980180	2981534	1	3	2	1
2981581	2982144	1	1	0	1
2982187	2986825	1	2	0	1
2986889	2986979	1	2	2	1
2987236	2987352	1	0	0	1
2987370	2987720	1	1	1	1
2987788	2987894	1	0	0	1
2987972	2988087	1	3	1	1
2988126	2989057	1	0	0	1
2989311	2989531	1	3	0	1
2989783	2991839	1	3	1	1
2991982	2993428	1	2	0	1
2993580	2994015	1	1	1	1
2994093	2994896	1	2	2	1
2997953	3000643	2	0	3	2
2997953	3002349	2	0	1	2
3000721	3002349	2	1	1	2
3002501	3005433	2	0	5	2
3005582	3005717	2	1	3	2
3005966	3006416	2	0	1	2
3006667	3008865	2	1	0	2
3008943	3009538	2	0	1	2
3009700	3011018	2	0	1	2
3011158	3013665	2	0	1	2
3013816	3014566	2	1	2	2
3014612	3015649	2	1	0	2
3015758	3017836	2	0	1	2
3015758	3019695	2	0	1	2
3017857	3019279	2	0	2	2
3019461	3019695	2	0	1	2
3019464	3019695	2	0	1	2
3019771	3025016	2	0	2	2
3025080	3027825	2	1	3	2
3027871	3028315	2	0	1	2
3028380	3028702	2	0	3	2
3028801	3028877	2	0	1	2
3028801	3029546	2	0	1	2
3028801	3045722	4	0	3	2
3045797	3047559	2	1	0	2
3054035	3054116	2	0	0	2
3054038	3054116	2	0	0	2
3054192	3055660	2	0	2	2
3055724	3056308	2	1	3	2
3056354	3057675	2	0	1	2
3057740	3061156	2	0	3	2
3061255	3062170	2	1	1	2
3061255	3062696	2	1	1	2
3094785	3110145	1	1	1	1
3110331	3113326	1	2	1	1
3113482	3114940	1	0	0	1
3115070	3118920	1	1	1	1
3119051	3119202	1	2	0	1
3119357	3120985	1	1	2	1
3136593	3148587	1	1	1	1
3148773	3150127	1	2	0	1
3150283	3151703	1	0	0	1
3151833	3155819	1	1	1	1
3155950	3157724	1	2	0	1
3157879	3162789	1	1	1	1
3186212	3192466	1	1	1	1
3192658	3193280	1	1	0	1
3193426	3196179	1	2	0	1
3196275	3198813	1	2	1	1
3198895	3201519	1	0	0	1
3201624	3203752	1	0	0	1
3203842	3204001	1	3	0	1
3204142	3204569	1	1	4	1
3204749	3205935	1	1	2	1
3206024	3206148	1	2	1	1
